evtid,nC_x,nC_y,nC_z,nC_material,nC_global_time,nC_gamma_amount,nC_gamma_total_energy,nC_detected
1797,704.0531573767263,-3951.051040693726,-1334.4594203099282,1,5.46e-05,4,13.359964651968575,1
1798,2723.5738184085894,2995.5120829790126,-1992.9681932810936,1,5.76e-05,4,13.531077042589683,1
1800,4332.402263722101,-921.6079524900694,-348.86821169489014,3,9.36e-05,1,2.2230600531383957,1
1802,4270.639432359413,-862.6931415113249,-409.5843012464033,3,0.0001884,1,2.223053761457419,1
1980,-1758.9921429902981,-3652.6962190375057,-1590.8647979922825,3,4.0799999999999996e-05,1,2.223052280222417,1
1981,-3736.5692509323208,-1479.8688819239494,-3095.075126606781,1,6.0599999999999996e-05,4,13.699495627194663,1
1982,-953.2662593313603,2337.943733428258,-4538.684610047337,3,0.0002612,1,2.2230512269008202,1
1983,-1299.6872965960426,3827.319703574667,-4370.157741115587,1,1.14e-05,4,7.503943868383237,1
1984,2630.347902796571,3036.114824756415,-1070.1465371410475,1,6.939999999999999e-05,4,5.800834929863779,1
1985,5471.125502977306,567.1160401343808,-4489.595408655972,2,2.12e-05,1,2.2230519253765286,1
1987,149.82650406013164,-2365.174684033919,-4620.268741841471,3,0.0001668,1,2.223052365127705,1
1988,-1812.1686100250229,-4189.671846994812,-2977.5732409143493,3,0.0002398,1,2.2230501394900446,1
1989,2501.833188635087,907.2649678218677,-4611.123572613631,3,0.00019219999999999998,1,2.223066305307362,1
1990,-635.332828622956,-2479.358389899028,-4631.735577237511,3,0.000194,1,2.2230584750264923,1
1991,-3.0777128989582105,-37.221634086520474,-4523.6383468648155,4,0.0001972,2,4.880035118433695,1
1993,-992.6548826489858,-1935.9446342395318,-4739.119979719274,3,0.0005457999999999999,1,2.2230578367262934,1
1994,-1120.4381836584912,-1799.369977720227,-4970.1366977613125,3,0.0005088,1,2.22305570759522,1
1995,-1396.528987772054,-1822.7987575162153,-5074.548471613722,3,5.7199999999999994e-05,1,2.223056720850764,1
1996,-263.7874760572185,-2155.6308966767374,-4845.240415757602,3,1.4799999999999999e-05,1,2.223059991211911,1
1997,-640.2573172976545,-2014.4270343306064,-4804.806599259433,3,1.28e-05,1,2.2230434896607845,1
1998,-2449.7339706560997,3258.58541016682,-5273.979919399935,3,7.04e-05,1,2.223049071524781,1
1999,1678.8004744875707,-1636.781550646242,2683.176358746538,3,1.0199999999999999e-05,1,2.223056690942867,1
44,3798.1462744613605,1377.731332033893,-2216.9668443203695,1,1.26e-05,4,14.564005277885249,1
45,-3508.5223744370915,1903.2548461972785,-3981.3343380800443,4,4.9199999999999997e-05,1,8.999297287091268,1
48,3285.1497224523746,1313.4756118050088,-5385.468465122254,3,2.38e-05,1,2.2230594590761554,1
50,690.0310610926576,3973.928504128917,-190.27037703347253,1,9.6e-05,4,7.8241632642070424,1
51,-2270.4532644286246,3350.3840523257295,-1207.8732685547457,1,2.9e-05,4,7.822243470164436,1
53,1971.6198339272862,-3485.245677945872,-1160.973563320803,1,1.84e-05,4,5.8975422720200275,0
57,1944.52439602945,-2559.282814964996,-4525.5819636119295,4,0.0001304,2,5.114970281424088,1
58,1293.610756377454,-3835.374468223356,-2943.482773171833,1,0.0001272,4,8.979702280434523,1
59,1583.1431433760338,-3717.6515554642533,-661.9565821469278,1,5.62e-05,4,6.123170730745629,1
61,2572.636506075337,-3122.163159896508,-2551.6951868851115,1,1.66e-05,4,13.733525337939668,1
62,2511.8807701811697,-3253.227526207258,-2440.2480137146035,3,1.92e-05,1,2.223061799358454,1
66,-3414.3597766635958,-2161.6783319283913,184.96116646021713,1,0.0001154,4,9.979663420295385,1
67,-1415.230288867169,-3760.877858579849,759.7907864154938,1,2.58e-05,4,7.69381198319317,1
68,-2910.8994464848315,-2776.828157404726,1020.4067575679856,1,1.2e-05,4,7.136055189987714,1
69,-1325.8245457430464,-3855.9729647641548,1074.2907666713022,3,8.68e-05,1,2.2230465682300586,1
70,-2157.1854559089975,-3424.6377440967262,2276.669894241342,1,5.6399999999999995e-05,4,11.66235204586711,1
73,-3438.0174701463634,-2052.2274402578864,934.7693251560231,1,3.2e-06,4,6.86302063164321,0
74,-2063.4624953909106,-3572.427612654974,-1054.7701485255682,3,0.000118,1,2.223040898149868,1
75,286.97005312153954,-2483.2216455377466,-4593.067204813632,3,0.0002674,1,2.2230536315069194,1
76,-2403.0532742721234,-2907.166544773914,-4550.2203119072265,3,6.62e-05,1,2.2230519055265767,0
78,1998.9277888590896,-1856.0145663046321,2642.4768438709516,3,0.0001674,1,2.223056193758523,1
79,-3973.3992842471403,-608.9247700863167,-2542.7942630030566,1,2.5399999999999997e-05,4,7.482760498034325,0
80,-3883.441130255071,-1052.133670361919,-968.6323257638835,1,5.46e-05,4,5.489059137988239,1
81,-2173.131116672948,3408.2039852074936,251.44000379237556,1,0.0001482,4,13.620470430956757,1
83,-2450.4999653922287,3173.1290587004496,-1788.2181999682418,1,3.14e-05,4,4.565126050974777,1
84,-231.64198903049376,4089.490495228941,-2897.5031599650283,3,6.0599999999999996e-05,1,2.2230545832600836,1
85,919.515420017776,3544.2443192517403,2639.7365658760696,3,0.0002532,1,2.2230434655187166,1
87,3136.4447724642355,2501.2880651940736,-1720.840846104581,1,1.14e-05,4,14.012097837430836,1
266,-2856.712589397029,-440.71303027124145,-4647.115821799495,3,6.78e-05,1,2.2230610768421943,1
268,-4377.537913465904,-1706.9933795343854,-3954.810380870513,3,5.5799999999999994e-05,1,2.2230638969976897,1
269,-4545.035697301329,-859.0312558490331,-3038.994515314484,3,1.88e-05,1,2.2230498932900997,1
270,-1098.910493669081,-3871.2342900976455,-1101.0844203532843,1,2.3199999999999998e-05,4,7.140236192265979,1
271,-4144.20420094911,-491.1972644492213,-2871.7883402799143,3,5.5599999999999996e-05,1,2.2230463462131387,1
272,-4276.737415942004,-1080.2594599675313,-2651.823263734074,3,1.1599999999999999e-05,1,2.2230483776987726,1
274,-4096.430109529899,-872.7812124925895,-4803.848820608599,3,0.00011999999999999999,1,2.223058711645982,1
275,-4133.2171712292275,-706.5573727970932,-4833.854891307239,3,0.00015419999999999998,1,2.223053903766536,0
278,2630.3839804007484,3170.488307435462,-834.6092010416722,3,5.02e-05,1,2.2230452387329596,1
279,3657.9276365151422,1813.3273146042145,-2723.9152275655106,3,1.1599999999999999e-05,1,2.2230384605928672,1
280,3872.9094047109274,1180.2123850385483,-1456.8419406737112,1,3.9e-05,4,15.162477259111514,1
282,3489.8181589740316,-2398.37130110511,-2590.521846887803,3,0.0004927999999999999,1,2.2230666035519024,1
286,-2893.396501551316,2780.503793321646,1871.1630047744916,1,9.36e-05,4,7.553318721035382,1
288,398.76868074040476,-1035.0092623727612,2526.1916770638018,4,4.9999999999999996e-05,1,8.999296608712497,0
289,1623.4916542658966,-3694.2399118127164,-3164.283328944947,1,7.3999999999999995e-06,4,7.205397857669755,1
290,-893.3982666033676,-3928.826454021434,-3169.38521066113,1,2.8e-05,4,5.601305274920371,1
293,2377.7017944260856,1967.5534119535391,2511.5186507984604,4,8.82e-05,2,5.934863681949699,1
294,137.12011434536453,859.3685816664998,2663.6722906609352,6,9.939999999999999e-05,3,6.598358634136134,0
296,-2040.8171797647428,1545.5506500630063,2710.1399085211992,3,0.00026199999999999997,1,2.2230575300453,1
297,-590.1465632958973,3983.775485541529,932.7976269930377,1,2.94e-05,4,4.451770601541018,0
299,-1585.6072696658084,3713.364078688177,1593.507850051642,1,3.68e-05,4,7.372540247775144,1
302,-3427.620287200629,2108.677963666765,2028.9450959459145,1,2.6e-05,4,4.904077035140133,1
303,-3079.272812994781,-267.4672502561389,2526.3396281092346,4,1.26e-05,2,5.934867943645105,1
304,-131.16220889461837,2500.585175301308,2639.6683322984036,3,0.0005632,1,2.2230510628113964,0
305,-3736.1446562570873,1545.849787309491,461.754995251805,1,1.64e-05,4,7.693381632137545,1
306,-487.9150063140456,1831.6703330097964,2514.1345274442506,4,5.02e-05,3,9.180903979073605,0
307,-3347.7775831800013,2182.4648119468984,1463.0757319062993,4,2.4999999999999998e-05,2,7.6455421615597725,1
485,-1395.1028984165164,-4459.3596106307405,2177.543641916175,3,2.66e-05,1,2.2230656530093356,1
487,-1516.174857951518,-4999.126611445353,1850.749633114622,2,5.1e-05,1,2.223056391508514,0
489,-1617.0283813990964,-4867.8811901603485,1955.5528193874784,2,0.000108,1,2.223053138296269,0
490,-1506.8206400405331,-2730.260200182042,3233.9069638716933,3,3.18e-05,1,2.223055385750768,1
491,-1776.5497169091757,-2606.8023178855015,2958.3326579203217,3,0.00028859999999999997,1,2.2230546297380607,1
495,-1707.647722630474,-4722.175612349929,2091.2457900325303,2,1.14e-05,1,2.2230518363221323,0
499,-1519.9312092938708,-4478.888871043537,2289.977284518328,3,0.0003246,1,2.223051513854874,1
509,2055.6999894590517,-3708.402208832908,-545.3904127402568,3,0.0001108,1,2.2230571567549866,1
510,3651.162286385701,-1751.5033226228581,2036.7397989747378,1,1.7e-05,4,14.834444945765151,1
512,2484.9728644076017,557.0952325939489,-4652.135964460472,3,8.379999999999999e-05,1,2.223055344088307,1
514,-1062.1214415234301,3997.6375633352095,-3914.590925076216,3,9.3e-05,1,2.2230596833750473,1
515,-947.6540747530414,3919.300791267787,-694.769559024067,1,4.0799999999999996e-05,4,14.291647903921037,1
516,-800.880055414526,3208.982032475522,2567.78272277726,3,6.52e-05,1,2.2230478150190236,1
517,427.6532273684293,4051.1185369413533,-3497.669344719262,3,0.0001096,1,2.2230548770419034,0
518,-410.5343847387971,3249.9456272648426,-4578.381668174392,3,8.3e-05,1,2.223057465494855,0
519,-1150.7198363504474,3877.79843904588,-626.0501234620533,1,2.3e-05,4,7.5681025466669904,1
522,-218.22521991955296,4162.51145832764,-3626.6090622536303,3,0.0002184,1,2.2230568650904905,0
523,-178.82551644851384,-4030.7717789496646,-511.31396744649317,1,9.4e-06,4,13.516470594812539,1
524,-690.7255345013164,-3975.91886086612,-4360.3808784371195,1,3.96e-05,4,5.039152137245994,0
525,-1763.9199423066411,-3680.4369317024925,-4232.323468162546,3,2.1e-05,1,2.2230640179037375,1
572,-3282.625993765258,2991.01140984715,-2463.90106523008,3,5.4999999999999995e-05,1,2.2230624625743234,1
573,-3171.4307283301014,2869.91994788958,-2669.8617244122756,3,0.0001356,1,2.2230700889131207,1
574,-3123.7381348027684,2651.5690933652368,-2007.0370488250476,3,0.0001502,1,2.2230581434413974,1
576,-3274.2739913052865,2968.8361743595283,-1867.839526084974,3,0.00032219999999999997,1,2.2230510080996995,1
577,-3219.067437587634,2685.2281083484017,-2029.7909386814079,3,0.00012299999999999998,1,2.2230512891318264,1
578,-3622.6728555437116,2828.942506896166,-2637.3338075818024,3,9.36e-05,1,2.2230523893786707,1
580,-3203.5230587418973,2779.290704717164,-2117.6593699565346,3,0.0002854,1,2.223046731756359,1
581,-3550.4004167200637,2576.8496027631786,-1802.4744197024152,3,0.00021899999999999998,1,2.2230562485138354,1
582,-3880.5434598023617,2548.677098089739,-2331.852375169161,3,0.00022119999999999998,1,2.223052296688665,1
583,-3734.309244484854,2871.80222597016,-1937.2294148625751,3,0.0002824,1,2.223060651768341,1
584,-3345.666444315532,2802.2153194510315,-2474.7042684946055,3,0.00018199999999999998,1,2.2230588147848835,1
588,-3322.615840953064,2521.5766207111787,-2651.329342631164,3,0.0002848,1,2.2230429938499494,1
589,-3959.674417187791,2653.2151714692804,-2572.4166198479525,3,6.599999999999999e-05,1,2.22305318459714,1
590,125.34248896471176,4070.1794764407086,-1570.9122653331651,3,7.58e-05,1,2.223046842216435,1
592,-594.4994489311471,3966.0360485849446,-1809.2178847875189,1,6.4e-06,4,7.888880880873662,1
593,529.6134429100091,3428.5045858820645,1939.5815070138688,4,0.00017219999999999998,3,9.971557086123704,1
594,-3702.355588953681,2770.0002725316385,-2321.4809371335846,3,1.56e-05,1,2.2230645592630562,1
595,-3940.2346855998867,2670.5375207429556,-2606.084085225383,3,0.0001274,1,2.2230685531837686,0
597,-3881.814421264448,2523.8744963923655,-2316.314741242106,3,0.0003116,1,2.2230581118311594,1
598,-4015.2864299053144,2705.3753223821254,-2582.1022735371143,2,2.42e-05,1,2.2230529011288875,1
599,-3858.3396037160087,2489.609593533427,-2465.5067740018435,3,0.00020659999999999998,1,2.2230642813993833,1
602,348.38560648358737,4022.38927732068,1238.8428690571084,1,1.4999999999999999e-05,4,13.280732993438287,1
604,3709.688730736553,-282.6649200371865,-4623.043666474191,3,1.84e-05,1,2.223059277665852,1
605,3613.941597831728,-1807.525565665404,-3423.000335639007,1,6.799999999999999e-06,4,6.074886083295078,1
608,3995.9451015544337,-511.01709805500974,-1575.0710759445562,1,0.0001358,4,7.585256873386518,1
609,-3276.4288888002666,-2363.699393431704,-3775.371984666071,1,0.0001216,4,6.8608036195255,1
750,2251.787304982196,1957.7782962227973,-4623.750011134514,3,1.42e-05,1,2.223059209454016,1
753,-1108.7155105420059,-20.186767700522232,2527.368066727572,4,3.18e-05,2,4.752771737048365,1
754,801.482686090355,3126.1484919238355,-4570.425103145784,3,8.12e-05,1,2.2230541560090584,1
755,1590.873644358226,3716.514890258925,-3996.8568753470577,1,0.0001326,4,7.158637896026029,1
757,159.06449552317798,2596.3291578478425,2652.818005428578,3,0.0001046,1,2.2230640836490885,1
761,-1021.9824667052761,-415.8339214082129,-4507.747992289736,4,0.00014639999999999998,2,6.0149315415006175,1
762,1071.3017722537134,296.4072015539636,2514.2882528612663,4,2.6399999999999998e-05,2,6.272794604500167,1
763,-2008.3106409770432,-3510.668899848513,-3252.1419358319486,1,6.539999999999999e-05,4,7.000738945076595,1
764,-2263.5314683149263,-3373.7684658798676,-3476.8330491316397,3,0.00011059999999999999,1,2.2230519191768,1
765,-2607.791574549528,-3093.5100827894394,-2266.612434452262,1,5.38e-05,4,14.791858159281315,1
767,570.136518191654,-3989.565446708699,-3368.8342212306743,1,1.3199999999999999e-05,4,7.609573041356446,1
769,-2329.736457149825,-3309.877689692516,-2144.7537930464728,1,0.0002198,4,7.881002265039013,1
772,-2264.3014165073782,-3307.487634526253,-1603.082772244203,1,7.2e-06,4,7.927785457946791,1
774,-116.94942021395019,-4106.412493028925,-969.093411553792,3,6.28e-05,1,2.2230651652271476,1
775,1285.5140620584873,-3898.531532322119,1969.4238200973662,3,0.0003568,1,2.223047558257071,1
776,-2277.5394804234743,-3329.731788715994,-2068.4115585111417,1,1.4e-06,4,7.695945835580359,1
779,789.8202794725715,-3964.4512412790955,-1297.3785278158557,1,1.7199999999999998e-05,4,7.176409393464677,1
780,-2467.9400833830236,-3339.3949073636336,-2194.4781797722085,3,0.000259,1,2.223047513537591,1
782,-3849.0318286808374,1096.4361710270439,-1205.660204292134,1,1.82e-05,4,7.557914739382751,1
783,-1717.134480790469,-3711.7507017951516,-1249.7294242071828,3,7.86e-05,1,2.2230543103623748,0
784,-1365.7006844882087,-3276.9420269194798,-4653.261370971927,3,0.000192,1,2.2230675398513005,1
785,-3542.203395337913,-1861.8564152199945,-2804.3959260513284,1,6.799999999999999e-06,4,11.02081706953711,1
787,-3953.0826899131057,1117.2437865470552,-2316.729254996183,3,3.7199999999999996e-05,1,2.2230554125170543,1
788,-1842.2141203870044,-3628.9637708248015,-3393.763209148089,3,0.0001952,1,2.223061574613837,1
789,651.8897666137206,-1912.0822960667674,-4609.6781761772845,3,0.0001002,1,2.223053447489972,1
790,-3325.0269276177264,-2289.0458398788883,-1642.8030217319106,1,4.6e-05,4,8.146177758226989,1
791,-3017.3962170685104,-1690.7150728588454,-2711.4775508341872,4,2.5999999999999997e-06,3,8.064149083562114,1
925,879.0023686588988,4076.445307150566,1865.3923279741614,3,0.000335,1,2.223063912659224,0
926,-3156.931535586293,2519.324070277268,731.519029535094,1,2.16e-05,4,15.038203991107704,1
928,2991.964263134014,2721.997810681666,-1456.588098699355,1,5.4e-06,4,14.741152258234727,1
930,1999.7021696430334,3489.012579736188,-1342.1749272782672,1,4.9999999999999996e-06,4,7.844792845468986,1
931,2388.122891388165,-689.0975657546575,2567.073844611754,3,0.0002674,1,2.223060576513365,1
932,1953.0825868080333,3511.7797182782815,-448.59930486612024,1,0.000187,4,8.737917181774833,1
933,4034.552090252317,296.59106329531954,-1150.2471785904233,1,2.62e-05,4,15.280780470086594,1
934,689.7535929612438,-681.6488880173761,3159.372332975799,3,8.62e-05,1,2.2230516994692167,1
939,2725.937501048085,-825.3779710499347,-4528.769719732281,4,0.0001266,2,9.709242978446957,1
940,2453.185866887922,3210.427427797088,-3531.016882268351,1,1.76e-05,4,7.680208650314513,1
942,3095.4503885417744,-2609.8716303260912,-792.7112566665488,1,5.2799999999999996e-05,4,6.417992920590194,1
943,3101.5991342772672,-2529.937486916018,-3080.0529063433323,1,1.4999999999999999e-05,4,11.519770206944143,1
946,1952.2196240777998,-3545.087520733753,-2415.3805396556836,1,4.82e-05,4,14.2297448787799,1
950,2302.0525041909204,3285.8565834280707,-1712.076687190049,1,6e-06,4,4.141256543937406,1
951,1887.5851184338085,-3547.6354415333985,-2173.7542873125226,1,1.3199999999999999e-05,4,5.994528736653692,1
952,2510.7801378851113,3140.727135449275,-2796.1721280660695,1,3.54e-05,4,4.045253215029757,0
957,3305.811126916655,2399.2442709462043,-48.88597837192167,3,3.92e-05,1,2.2230659164432574,1
961,-2510.6746908616333,3229.510748076157,615.3515430166814,3,4.9399999999999995e-05,1,2.223061026548413,1
963,2045.8688285802605,3479.5217946482558,-2300.4769336705367,1,5.7799999999999995e-05,4,6.663225845755942,1
965,-2325.5475889870804,3310.1453623264456,-604.4304047306,1,0.0001652,4,7.2304145958961,1
967,-1171.6570323786084,3854.838844748825,-1682.853220228993,1,9.4e-06,4,7.82822712626789,1
1100,-4001.9692880874863,417.16835982517796,2324.534377385665,1,1.66e-05,4,5.384718310845507,1
1101,3232.390454291955,-2380.29533828492,-4108.0032809881095,1,5.4e-06,4,6.087992332350569,1
1102,-345.6693182633381,3998.1728849742253,117.6004084184958,1,3.92e-05,4,5.025966191692309,1
1105,2305.131223636305,3302.22417686902,-1905.1966826281277,1,3.62e-05,4,7.641653951680755,1
1106,-2950.7985353737263,2741.441726846023,-1084.552082529982,1,4.42e-05,1,2.223057458274901,1
1107,-3664.9992221320317,-1608.8175960601438,-1950.5553669297399,1,2.1e-05,4,7.548175812501222,1
1109,-1620.3906981176217,3686.4674357912554,-379.89060289941585,1,1.28e-05,4,7.625000410570921,1
1110,750.5075332220628,3949.7479799486264,-165.5997816239353,1,1.3199999999999999e-05,4,13.899534982824921,1
1113,-2496.6614481373986,697.0353302986861,2625.4532809062916,3,0.0002418,1,2.223050867086899,1
1116,757.4508627430514,953.8635887515495,-4487.317616470936,4,5.82e-05,2,7.645554306148001,1
1117,-3022.159180521988,-2713.390134651181,-3210.1482984300337,3,1.9999999999999998e-05,1,2.2230496739299546,1
1118,-3092.727629248841,2679.183811934441,-1113.2450176025422,3,3.7199999999999996e-05,1,2.2230557341630073,1
1122,2257.6327335545457,-864.5775452921466,2609.2023861727375,3,0.0007926,1,2.2230504493367773,0
1124,-4032.395824235488,60.62631212566471,-2302.522074720394,1,9.6e-06,4,12.99819525214391,1
1125,2636.614732833008,-1459.921653048776,2584.9594616061454,3,0.0003968,1,2.2230592024172964,1
1126,1999.3982543267925,1168.296970905403,-4601.933841110284,3,2.6799999999999998e-05,1,2.2230666225375484,1
1131,946.833801646157,698.8385321996195,-4667.903923629432,3,0.0001794,1,2.2230504404591236,1
1132,-1656.9950376533502,3687.3413932274457,-2158.158560530466,1,1.2e-05,4,4.561200316388315,1
1133,2080.2571030325894,-3429.162362843225,1697.901584900993,1,6.5999999999999995e-06,4,6.946378328889318,1
1134,-1409.7863754287018,364.56442810962636,-4622.475438518518,3,0.00029,1,2.2230503652351485,1
1135,-3107.011743629938,2585.074115139862,-3626.907893112709,1,0.000532,4,6.3998814956799865,1
1136,2946.626746839934,2766.398856915357,1365.7051518591782,1,2.2e-05,4,12.793963479883875,1
1137,2341.14628507091,3245.238142446305,930.3545264789452,1,8.2e-06,4,7.766919521847724,1
1138,3980.240579591523,-708.7737644190701,-1671.8344844135347,1,8.599999999999999e-06,4,13.58725002884314,1
1139,-2778.4484291601725,2881.531611051322,262.79909099697556,1,2.8e-06,4,14.52192053000402,1
1140,-3934.316495907218,882.9926050680442,-519.1461981927354,1,4.9e-05,4,8.634154956827341,1
1142,2388.9690861950553,3092.5809255193526,2527.48728693464,4,0.0002898,2,4.955969150568455,0
1143,3894.330181350472,-1147.376370573085,-8.15015907216727,3,0.000374,1,2.2230569354073872,1
1276,1958.04873176739,-3531.031028099679,2172.208846412795,1,2.6399999999999998e-05,4,7.8405092497578845,1
1277,2964.796049294452,-2715.5435711040514,-1889.8540934444418,1,4.82e-05,4,4.622422818428278,0
1278,-3478.1369371993696,2042.22086335868,-2289.721465812619,1,8.8e-06,4,6.738441200439317,0
1282,4005.687681593649,521.4461799375472,212.76776704015072,1,1.88e-05,4,7.859829746339762,1
1283,-413.52984116035014,4001.047125938946,1149.606630860739,1,9.4e-06,4,6.3248212593055655,1
1284,3574.378810395081,-1828.512757994029,-2817.0749840626167,1,2.0399999999999998e-05,4,7.4620693276529355,0
1285,3661.865808480107,1107.7661180877224,2575.068020197199,3,0.0001982,1,2.2230673406470784,0
1286,-2726.545194420476,3039.0084802065066,-2786.3287118442704,3,7.04e-05,1,2.2230559292473937,1
1287,-280.8571504217428,4012.125699092431,2451.97688476584,1,1.5799999999999998e-05,4,5.664775067726489,0
1288,1592.0125783711933,-746.4165813757993,-4527.869348665758,4,2.14e-05,2,4.585093573703399,1
1289,-2487.258148001045,-1313.508663894089,2535.287025525119,3,7.34e-05,1,2.223057507906274,0
1290,2626.8721172227624,1529.4934828857815,2544.246204114373,3,6.5999999999999995e-06,1,2.2230621242663835,0
1291,-631.6541568215652,-3984.352111978294,-1985.541167232107,1,3.46e-05,4,5.702171508992886,0
1292,-3835.9800649388917,-1216.9552878187014,1488.9090821885823,1,2.8199999999999998e-05,4,6.979660843729066,1
1294,3315.584017068162,1166.076450955058,2689.1212438350426,3,0.0001356,1,2.223044194791719,0
1295,1099.8785426277568,3888.875280526507,2357.184812852651,1,9.8e-06,4,7.894058314370237,1
1297,-3693.928431741298,1555.0454601791623,1159.2464638248052,1,4.8e-06,4,7.564386093580178,1
1298,-2349.4597171793994,3286.545586080864,-1292.647217443135,1,1.3199999999999999e-05,4,12.8493776771885,1
1302,625.2041978210921,3996.786755047008,584.5884622100873,1,4.9999999999999996e-05,4,13.099289894086652,1
1305,851.0020412912845,2866.6698055674315,2517.5325374898157,4,1.3199999999999999e-05,3,6.458264015513837,1
1306,-3795.348288675926,1371.4599430482724,-1412.893722701496,1,2e-06,4,9.641912855980271,1
1307,-1204.1764056093468,1334.1564940282717,2521.2067290641985,4,1.96e-05,3,7.686013413877806,1
1308,2835.8206298958416,-3204.679302983839,139.8258438087008,3,0.0003166,1,2.223061656040916,1
1309,-2672.553266294512,2983.6304208324373,-665.3065382194825,1,7.6e-06,4,13.43546947696481,1
1311,-2740.003468757595,2949.492614266726,-693.3185478308767,1,7.2e-06,4,7.372187658239108,1
1312,-778.8897524703517,3299.2825789859394,-4520.5876945486825,4,0.0001392,3,9.920149128607264,1
1314,-3846.6118789360753,1255.3848910950014,-3636.2282548179514,1,4.04e-05,4,5.7265629254617725,1
1315,-166.0287914427108,99.69117852105727,-4619.138188018823,3,0.0001638,1,2.2230611801204123,1
1316,-822.034413296763,2532.1054214752994,2563.6081432963047,3,9.999999999999999e-06,1,2.2230615131870644,0
1318,-3568.4095407907857,-1872.319534624776,-354.61694186318323,1,1.1e-05,4,6.362550880024106,1
1319,-2020.307201604635,-3456.2355869906355,1244.3417814276363,1,5.4e-05,1,2.223066511919677,1
1452,2967.367086700918,-2715.886629722368,-1786.18368100289,1,7.54e-05,4,5.819866874877155,0
1454,-1819.150662896328,3597.6406029331997,1913.5249317255887,1,1.88e-05,4,7.104170025586143,1
1457,1356.5311596359134,3781.971783483191,-1741.0292955192995,1,5.7999999999999995e-06,4,7.458749964017339,1
1458,4045.565472067908,145.51139449248848,-1503.0769532782053,1,5.3e-05,4,4.8126488547970245,1
1459,4023.248223362895,310.7251700514516,294.09253797619573,1,0.00015319999999999998,4,7.4215204742837555,1
1460,-1865.4638967936896,3533.9820928672825,-2903.7077551553875,4,1.9999999999999998e-05,2,7.6599539753395245,1
1462,916.7168981852805,3903.9607349249477,-1852.880278548564,1,3e-06,1,2.2230679285737414,1
1463,1167.2536313027233,3847.436985151638,700.5992764409403,1,1.06e-05,4,4.504021036147521,1
1464,1244.628396373077,3799.723126773134,1753.1800288732954,4,8e-07,3,6.863834354567622,1
1465,-1709.7611296104285,3618.939848822843,-2052.988867776936,1,2.0799999999999997e-05,4,4.329234322201445,1
1466,-199.88482710637282,4001.6549158343987,-1669.692085255736,1,7.8e-06,4,6.819071614712129,1
1468,360.0704335038641,4003.993225329154,-1393.1142007593505,1,4.48e-05,4,13.383630782227119,1
1469,-421.17814770304363,4020.4593429359925,1517.6379912125221,1,1.68e-05,4,5.769964123100005,0
1470,-2073.6216180927286,3438.113682375322,416.7954353425527,1,5.6e-06,4,5.6903276856530765,1
1473,-3003.993875286598,-2705.9307205467476,2517.4538799657776,3,3.2e-06,1,2.223006640308483,1
1475,-3033.277384185198,2647.8519335690708,-3259.0006118570636,1,0.00021319999999999998,4,10.575858994314691,1
1477,3699.38789253323,1553.6945383884968,-1234.0989779834922,1,1.4999999999999999e-05,4,12.410609313541642,1
1480,2483.838756868159,3236.43954108358,-3204.279611062226,3,5.16e-05,1,2.223056272886223,1
1481,1615.9084318231655,3699.1114165380477,-1111.8001808839938,1,2.98e-05,4,5.231891548191101,0
1482,2903.2655876286126,2996.1312253823376,-2226.0924423290503,3,0.00018439999999999998,1,2.223051695053383,1
1483,2781.618583778911,2944.0681471359667,-1544.6505455516228,3,4.6e-06,1,2.2230592122541473,1
1486,2332.019015431904,3256.9886766850377,-1860.5821099464843,1,5.88e-05,4,7.08227107133384,0
1488,2963.892625552061,2712.8446670629437,1680.3395440386587,1,1.4e-05,4,13.718144342017712,1
1489,2616.00107923889,108.42579639620175,2689.9370938902066,3,0.0003126,1,2.2230558061543806,0
1490,-1138.7238091323443,-3858.730737881253,363.8758222331291,1,1.78e-05,4,13.545896290782576,1
1492,2690.2453684314924,3090.6438811056787,-155.10655164337103,3,6.78e-05,1,2.2230589395193037,1
1493,-228.1096380256703,2779.3345893822484,-4526.248146324234,4,0.0002478,2,7.6455382923206345,1
1495,4000.0232915278903,-416.0452343865507,-298.7149776396857,1,1.4599999999999999e-05,4,6.561481998121127,0
1632,2223.3461429995064,3369.526637717069,-270.80391491621333,1,1.3e-05,4,12.822261298631116,1
1633,-3602.3242350695086,1739.170915531187,273.54939332334754,1,3.9999999999999996e-05,4,6.561180961723596,1
1634,567.373747964603,3620.3265544766764,2495.673481089933,4,0.00066,2,7.659943635339712,1
1635,-1336.340261107834,3826.7022974075526,932.2341355456975,3,5.6e-06,1,2.2230559565958785,1
1638,-1374.0288696241012,1423.4329684548557,2513.0088657853858,4,6.96e-05,3,5.048144422933321,1
1641,-1164.6176343779484,215.5797447282967,2563.0462902684594,3,5.6e-06,1,2.223048797612286,1
1642,-382.2044368488945,4057.1029074882736,2132.510785995321,3,6.28e-05,1,2.2230592344258437,1
1643,-3485.643453547997,1984.7882569260016,-1438.059230055805,1,4.8e-06,1,2.223044367935999,1
1646,-522.1599792689868,3987.0254212701975,469.41581857404793,1,3.26e-05,4,6.109441266289828,0
1649,1981.5747065348023,3501.651425873566,1491.9482087624222,1,1.5399999999999998e-05,4,4.89339258346109,1
1651,3073.8680905802885,2687.796030349748,723.327529866713,3,9.34e-05,1,2.223054791156812,1
